transaction_id,account_id,customer_id,merchant_name,store_name,card_number,card_type,card_expire_date,transaction_type,transaction_status,amount,currency,terminal_currency,timestamp_initiated,timestamp_completed,failure_reason_code,failure_description,retry_count,device_id,ip_address,geo_location,is_voided,settlement_status,voided_timestamp,banking_charge,settled_amount,settlement_timestamp,created_by,created_at,is_anomaly,anomaly_type,has_high_amount,has_long_duration,has_odd_hour,has_expiring_card,has_geo_far,rule_anomalies,is_anomaly_suspected_supervised,transaction_duration,settlement_delay_days,currency_mismatch_flag,status_fail_flag,charge_percent,amount_per_minute,iso_anomaly,iso_score,is_anomaly_suspected_UnSupervised,iso_anomaly_reason
5670a2bb-c58f-4309-9b39-c6f1aa881126,5795ba42-a3b9-4b72-a994-ce6a645a9ac9,fa4379de-9574-42f6-9b3b-b7118b0e6cfd,Henry Group,PLC,4546148285951786,RUPAY,11/2027,OFFLINE,FAILED,3940.89,EUR,INR,2025-08-06T17:19:01,2025-08-06T18:38:01,rUqg,Color under area rather.,1,b5c47a2e-4509-4b50-b8c6-736f071991d4,185.162.101.62,"-76.5562,-29.1305",0,SETTLED,,39.41,3901.48,2025-08-07T18:38:01,melissahall,2025-08-11T09:53:31.018636,False,NORMAL,False,True,False,False,False,long_duration,False,79.0,1.0,1,1,0.010000279124766233,49.82161820480405,False,95.74792541147173,False,normal
a17c1752-595e-42d4-ac5f-dbdd4ae076da,aa6d9796-daf4-45c5-a4c3-d3fbc965f797,93126848-54cf-4e17-8023-bbdf16fb4c04,Pruitt LLC,LLC,342169850098757,RUPAY,12/2027,ONLINE,FAILED,174.44,EUR,INR,2025-08-02T10:36:27,2025-08-02T10:56:27,skvf,Because ground provide.,0,cd62460b-b294-44b2-bea9-70b6d82e4483,177.206.44.84,"67.3153,66.5003",0,SETTLED,,1.74,172.7,2025-08-02T10:56:27,fordmisty,2025-08-11T09:53:31.020371,False,NORMAL,False,False,False,False,True,geo_far,False,20.0,0.0,1,1,0.009974776427424902,8.67860696517413,True,62.828082975711595,True,normal
b3ab5f00-ad3a-4121-886f-1a2e85f43c7d,1be31c9e-1342-4117-b815-42332dfe7022,98727434-d298-4c46-bb62-c68919649423,Neal-Myers,Ltd,377377465313754,AMEX,03/2027,OFFLINE,FAILED,3405.52,INR,EUR,2025-07-30T08:59:35,2025-07-30T09:12:35,DPEB,Daughter feeling nor where three people light.,0,f6ab25ec-b715-45c0-88bc-cd543ce774a2,143.26.118.171,"24.5206,-17.9775",0,SETTLED,,34.06,3371.46,2025-07-31T09:12:35,mhenry,2025-08-11T09:53:31.022390,False,NORMAL,False,False,False,False,False,none,False,13.0,1.0,1,1,0.010001409476379525,259.96335877862595,False,89.1868932594374,False,normal
94ef214c-5743-4997-9d8f-af9e18a43f61,791f2e0c-df86-455a-9bef-0f646ac78997,7d87ddc6-d357-40de-9896-9a4013ce1303,Golden-Mcclure,PLC,30208835922108,RUPAY,07/2026,OFFLINE,FAILED,1216.61,USD,INR,2025-07-13T20:38:29,2025-07-13T22:21:29,dIgN,Responsibility again range method everything.,0,a564687b-ddf4-4cb5-8513-5827e83259cf,168.18.235.198,"-25.8900,175.1166",0,SETTLED,,12.17,1204.44,2025-07-15T22:21:29,christina15,2025-08-11T09:53:31.024069,False,NORMAL,False,True,False,False,False,long_duration,False,103.0,2.0,1,1,0.010003205628755313,11.800290979631425,False,86.79335438318023,False,normal
abcc9595-2728-43e6-becd-b315da114fba,b317b2ec-7b56-4021-ba64-61a130b19820,c447512d-9701-4817-b036-e6908839c452,"Clark, Powell and Morales",LLC,3587466784755520,MASTERCARD,11/2025,ONLINE,FAILED,2423.72,EUR,INR,2025-07-26T16:48:46,2025-07-26T17:19:46,ZfHa,Eat another million agreement.,1,0b3bafe0-77cd-4953-a786-223807bf500e,207.27.77.138,"-43.5297,174.5974",0,SETTLED,,24.24,2399.48,2025-07-27T17:19:46,michelle07,2025-08-11T09:53:31.026335,False,NORMAL,False,False,False,False,False,none,False,31.0,1.0,1,1,0.01000115524895615,77.93311897106108,False,97.86539776040163,False,normal
b22434e8-b05d-49ff-abd7-69b86a840221,9d34a813-a4dc-449d-a4c0-031e2b4211bb,335b3337-e491-4a17-ba35-02769c6594a0,Ryan Ltd,PLC,376958570572532,RUPAY,10/2028,ONLINE,FAILED,221.65,INR,INR,2025-08-10T09:16:36,2025-08-10T10:27:36,PxUs,Realize spend race use often pick find.,1,3862387f-3992-4ca8-b548-ef09834dcf25,216.134.120.150,"29.3382,-1.5501",0,SETTLED,,2.22,219.43,2025-08-11T10:27:36,sarah01,2025-08-11T09:53:31.027840,False,NORMAL,False,True,False,False,False,long_duration,False,71.0,1.0,0,1,0.010015790660951951,3.1174402250351623,True,65.1191383400813,True,normal
65595f20-7512-469e-bac1-a5e0a7d26781,51bfc608-ee69-4525-9691-464db1b12839,a40ad1ac-1ef2-4f61-93d8-48dc59a65800,Lee-Martin,and Sons,4189455934265993,MASTERCARD,07/2026,OFFLINE,FAILED,748.33,USD,EUR,2025-07-29T18:38:36,2025-07-29T18:53:36,NgRX,Feeling well produce.,0,48d6ad55-6c9c-4510-8fee-6ca8845acb61,209.35.252.201,"27.4295,-56.9660",0,NOT SETTLED,,7.48,740.85,2025-07-29T18:53:36,mauricejohnson,2025-08-11T09:53:31.031895,False,NORMAL,False,False,False,False,True,geo_far,False,15.0,0.0,1,1,0.009995590180802587,49.55827814569537,False,82.1128322710526,False,normal
249e6e0f-fd9b-4953-bdd8-9d47b4aac7f3,f1e7b4ff-2927-4778-b1bb-580e0f1ee056,1e18efc5-be9b-41b9-9e55-2841df4fb03d,Taylor-Madden,LLC,342138511672557,MASTERCARD,03/2030,ONLINE,FAILED,1100.57,USD,USD,2025-07-12T14:43:44,2025-07-12T15:32:44,EdbM,Total almost especially write.,2,a8cae29a-9a64-4711-828b-13f1056fa5ea,180.151.92.211,"5.1474,-61.7583",0,NOT SETTLED,,11.01,1089.56,2025-07-14T15:32:44,kingrachel,2025-08-11T09:53:31.033863,False,NORMAL,False,False,False,False,False,none,False,49.0,2.0,0,1,0.010003907066338353,22.41486761710794,False,82.64101767137308,False,normal
d2519563-2b2b-4f7a-8852-5b5ab48d468c,7fcd783b-8389-482b-8918-eb2ae401d881,3d549d74-fbd5-4bee-88f3-640994f64024,Williams Ltd,Inc,675937107513,MASTERCARD,07/2028,ONLINE,FAILED,4208.12,INR,EUR,2025-08-05T17:12:05,2025-08-05T17:59:05,JyZC,Total enter place talk.,2,1e8655cc-a7e3-472c-9731-7cfc0349fbf9,218.125.177.91,"-46.0632,74.8048",0,NOT SETTLED,,42.08,4166.04,2025-08-07T17:59:05,fullermelissa,2025-08-11T09:53:31.037206,False,NORMAL,True,False,False,False,False,high_amount,False,47.0,2.0,1,1,0.009999714837029362,89.34437367303609,False,93.44254670415074,False,normal
c540436c-1867-45a8-8671-6f6e8a907452,a7ea4131-f8b6-44b4-9b70-1755543250aa,7e8b25aa-99c8-4836-931b-9c5955824c3a,Henderson-Franklin,and Sons,3579664859701458,VISA,07/2027,ONLINE,FAILED,1441.55,USD,INR,2025-08-10T08:59:39,2025-08-10T10:49:39,dzhG,Other glass specific win poor pressure.,2,24ebe5df-f860-4cd9-bf3c-e9a90fe60797,205.3.43.179,"-0.1824,84.6272",0,SETTLED,,14.42,1427.13,2025-08-10T10:49:39,gallegossteven,2025-08-11T09:53:31.039034,False,NORMAL,False,True,False,False,False,long_duration,False,110.0,0.0,1,1,0.010003121639901495,13.09309718437784,False,88.76925807713653,False,normal
74e25694-0c68-4ec6-b6f3-7addd4286a78,c8379166-71bd-4015-997d-88bc959e7d07,00a63f33-c577-4ccd-aedd-c2340d6dcccc,Flynn and Sons,PLC,348904087993790,VISA,05/2027,ONLINE,FAILED,2985.82,EUR,EUR,2025-08-09T09:58:28,2025-08-09T10:01:28,SMLC,Decade dream particularly upon.,3,e44700a0-f678-470f-84dd-3b192bac6a57,7.157.92.255,"74.7566,90.5048",0,SETTLED,,29.86,2955.96,2025-08-11T10:01:28,novakjody,2025-08-11T09:53:31.040894,False,NORMAL,False,False,False,False,False,none,False,3.0,2.0,0,1,0.010000602849468488,963.167741935484,True,74.86525681401405,True,high_amount_per_minute
a8314c8b-baeb-4a22-ad55-f5e3ed4ed56d,03e7bc3f-f814-4be4-a49e-1d77b532006c,4d587b88-5cb0-4a0d-b12d-5dc6c504a935,Dickson-Shaw,PLC,375484261849189,VISA,08/2027,OFFLINE,FAILED,3146.06,INR,INR,2025-08-09T15:36:54,2025-08-09T17:31:54,QQIl,Mother tonight those young see this.,0,148c6d0b-eea0-44a7-8383-3a4aca048515,221.227.31.54,"-54.3002,-74.5162",0,SETTLED,,31.46,3114.6,2025-08-09T17:31:54,farrellandrew,2025-08-11T09:53:31.042934,False,NORMAL,False,True,False,False,False,long_duration,False,115.0,0.0,0,1,0.009999809285264744,27.333275412684625,False,79.34582516773281,False,normal
43182908-0ff3-4567-a8d0-9683da10e6d4,d9a133a1-3976-4b0d-9b7c-0218ef7c3ecf,188ba941-5e98-4589-878f-a4513b76159a,"Buchanan, Levy and Martinez",Inc,4254192795999119,MASTERCARD,07/2028,ONLINE,FAILED,3825.26,USD,INR,2025-07-21T10:04:27,2025-07-21T10:23:27,xqxr,Certain cup agent this eye however nice.,0,ff18a38a-6fac-4cdb-bfc3-096b53583b37,208.181.152.0,"56.8895,99.4211",0,NOT SETTLED,,38.25,3787.01,2025-07-21T10:23:27,amy51,2025-08-11T09:53:31.045455,False,NORMAL,False,False,False,False,False,none,False,19.0,0.0,1,1,0.009999320307639219,200.27539267015706,False,88.58575245200616,False,normal
e7683f6d-fe84-4c7b-b66c-c7deeb084c08,21964bd1-44ce-4ba2-b683-7f6401ad00a8,739d48cc-c8e8-45c9-9645-ad1d6ae461cc,"Mcconnell, Townsend and Williams",LLC,3586760079295429,RUPAY,07/2028,OFFLINE,FAILED,1631.57,USD,INR,2025-08-02T09:00:02,2025-08-02T10:11:02,PpkS,Eat truth tree drop.,1,7d0d3521-0a1f-48cd-8512-a556e4b34365,208.106.133.224,"-31.5173,66.3462",0,NOT SETTLED,,16.32,1615.25,2025-08-02T10:11:02,tmiller,2025-08-11T09:53:31.049844,False,NORMAL,False,True,False,False,False,long_duration,False,71.0,0.0,1,1,0.010002635498323701,22.947538677918427,False,95.3184855823425,False,normal
ad56021a-6a3a-442a-bc36-acb54f02005c,c2c5bf61-53ee-4bd1-bdd7-db0593aa7a00,8aadf2db-8a3b-4f67-be8e-df8c1732f1b6,Guzman Inc,PLC,3553747921002177,RUPAY,03/2030,ONLINE,FAILED,3610.93,USD,INR,2025-07-24T05:38:08,2025-07-24T06:46:08,ZnAc,Top girl age.,2,93f8c2f3-4269-4d67-878d-bedde236f9fc,172.243.70.248,"-69.5821,77.9463",0,SETTLED,,36.11,3574.82,2025-07-25T06:46:08,josephraymond,2025-08-11T09:53:31.052552,False,NORMAL,False,True,False,False,False,long_duration,False,68.0,1.0,1,1,0.010000193855876464,53.02393538913363,False,98.63174119299043,False,normal
298739d9-eaf2-4805-b609-5f5433855674,56b927f4-0338-4b22-a3da-e59bc8c44836,a7f20308-10ce-4037-b5ac-f32b644ac953,"Martinez, Logan and Garcia",Group,3505421864885191,RUPAY,03/2026,ONLINE,FAILED,4866.77,EUR,USD,2025-07-17T01:02:34,2025-07-17T01:55:34,bXVq,Task ask ground ok particularly his.,0,3ded545b-57e8-4d42-8264-164e849ed212,79.117.47.97,"56.4217,-170.1553",0,SETTLED,,48.67,4818.1,2025-07-17T01:55:34,arroyodaniel,2025-08-11T09:53:31.055094,False,NORMAL,True,False,True,False,False,odd_hour,False,53.0,0.0,1,1,0.010000472592705223,91.65291902071564,False,80.05149588414305,False,normal
19e68690-0e21-4b34-98b4-b384f59476bf,57b8d1e1-ea8c-4095-b841-7bd44e47497d,d72f8bc0-e3f9-4e6a-8ff1-1982fdec566f,Mccarthy Inc,and Sons,4958326010471642711,RUPAY,02/2026,ONLINE,FAILED,1096.58,INR,INR,2025-07-24T01:30:02,2025-07-24T02:33:02,eNcn,Common material ability case.,0,8f936a72-3cdf-436b-b6bb-65bbfa407261,146.254.64.164,"88.9165,-136.3954",0,SETTLED,,10.97,1085.61,2025-07-26T02:33:02,donaldarias,2025-08-11T09:53:31.057044,False,NORMAL,False,True,True,False,False,long_duration,False,63.0,2.0,0,1,0.010003830089915922,17.378446909667193,False,79.39177565469666,False,normal
59b654ec-34ed-454e-80b6-dc4f17053717,a53489ae-15ef-430d-a20d-f0aee68882ca,388364ab-cd6b-4abc-97f6-4278ccd26ebb,Peterson Group,Group,4831125020030393,AMEX,07/2029,OFFLINE,FAILED,4975.64,INR,EUR,2025-07-30T21:38:23,2025-07-30T23:09:23,QwRo,Gas culture rise medical thousand.,0,47803bff-17d6-402a-99ba-b435bd310f9b,219.92.70.9,"27.6202,-61.9294",0,SETTLED,,49.76,4925.88,2025-07-30T23:09:23,james48,2025-08-11T09:53:31.058578,False,NORMAL,True,True,False,False,False,high_amount,False,91.0,0.0,1,1,0.010000723525013867,54.61734357848519,True,73.05416239277002,True,normal
04d7b131-362e-447d-b4ca-813a37f8da43,406a524a-5063-4b1b-8deb-2a38c33bee12,1a69a258-3801-4594-a525-340a2f4432f9,"Hunter, Waller and Allen",Ltd,503859589932,MASTERCARD,12/2026,ONLINE,FAILED,126.4,EUR,USD,2025-08-05T03:46:46,2025-08-05T05:11:46,fDIK,Leg idea fall someone must few.,0,4d5350fa-d7bd-4418-98d4-94d3ef2303da,151.218.209.137,"7.5121,-94.0451",0,SETTLED,,1.26,125.14,2025-08-05T05:11:46,michealleonard,2025-08-11T09:53:31.061086,False,NORMAL,False,True,True,False,False,long_duration,False,85.0,0.0,1,1,0.009968354430379746,1.4853113983548767,True,57.29970820128642,True,normal
8babd864-5bbe-47ac-ba01-19cd3be8d90a,af844257-3462-47ae-9f2c-5bf70155d9c3,875e84cf-7bf0-4238-bfe7-092220532ecc,Hickman-Anderson,and Sons,060476671395,MASTERCARD,04/2030,ONLINE,FAILED,2587.98,EUR,USD,2025-07-15T04:51:29,2025-07-15T05:17:29,KnYp,Institution major son until most hold.,3,de0cb871-e1e1-434b-88af-97f2c505e615,190.176.25.53,"15.5127,18.9171",0,NOT SETTLED,,25.88,2562.1,2025-07-17T05:17:29,joshuarobinson,2025-08-11T09:53:31.062701,False,NORMAL,False,False,True,False,False,odd_hour,False,26.0,2.0,1,1,0.010000077280349925,99.15632183908046,False,94.122854108307,False,normal
1ba4f60a-a445-4009-889d-ba209dab004f,bf7d60e3-2e86-4104-a136-9b564c8040f2,5a5c72d2-c026-41d6-a4f6-e5762d3332d2,"Cook, Campbell and Wilson",PLC,374333044692146,MASTERCARD,06/2030,OFFLINE,FAILED,2430.94,INR,INR,2025-07-20T20:12:07,2025-07-20T20:13:07,TlAw,Respond medical action energy leader American test.,0,2a325624-f7df-419c-95ce-eb3aa5175851,140.43.59.158,"43.8083,-13.3300",0,SETTLED,,24.31,2406.63,2025-07-20T20:13:07,rachel05,2025-08-11T09:53:31.065020,False,NORMAL,False,False,False,False,False,none,False,1.0,0.0,0,1,0.010000246818103284,2209.9454545454546,True,64.0595061613106,True,high_amount_per_minute
caa05809-5d07-4fb1-914c-a7b28bbae05b,83c31688-482d-437f-896a-92c6f209b4b3,a4fe4c35-d764-4a68-a881-a168ef4e6788,Ramos and Sons,and Sons,378814742607417,VISA,06/2027,OFFLINE,FAILED,4764.1,USD,USD,2025-07-19T05:48:12,2025-07-19T06:35:12,BxmA,Nature market growth particular in.,2,31ee6894-0425-4eaf-bacf-4c9fc1e2cfb4,196.2.56.50,"81.9995,-141.6573",0,NOT SETTLED,,47.64,4716.46,2025-07-20T06:35:12,nkelly,2025-08-11T09:53:31.066643,False,NORMAL,True,False,False,False,False,high_amount,False,47.0,1.0,0,1,0.00999979009676539,101.14861995753716,False,80.26263528733638,False,normal
4a43ace5-53f8-44a0-ade4-1e2026fd83b5,370d8c39-55a9-4009-a1ef-255b212dc193,de505a1d-6502-442f-bbbf-a0e47edcd73a,"Williams, Hill and Jones",LLC,4170434439420874946,VISA,04/2026,OFFLINE,FAILED,3531.35,EUR,USD,2025-08-08T02:12:33,2025-08-08T03:34:33,WWPR,Foot quickly hold message newspaper.,2,b6928778-3ecf-4d04-b79a-701bacd79013,101.243.176.159,"-6.2165,91.0660",0,SETTLED,,35.31,3496.04,2025-08-10T03:34:33,jerrywise,2025-08-11T09:53:31.069748,False,NORMAL,False,True,True,False,False,long_duration,False,82.0,2.0,1,1,0.009999008877624706,43.01278928136419,False,95.87069214849055,False,normal
39f0ea48-ae90-4546-87cf-4bd9f3a6beb7,c2dcffae-4661-44f3-9d45-1d4b0b1beb2a,96531ec4-0ebe-48c9-9355-38f5191d6440,York PLC,LLC,060496153994,RUPAY,02/2028,OFFLINE,FAILED,356.9,USD,INR,2025-08-07T18:58:22,2025-08-07T19:29:22,bVOz,What pattern recently nor sing cold.,0,2a8c7e15-8902-4d31-920d-428006e90868,52.29.60.46,"71.7194,-152.2552",0,SETTLED,,3.57,353.33,2025-08-07T19:29:22,leah66,2025-08-11T09:53:31.071040,False,NORMAL,False,False,False,False,False,none,False,31.0,0.0,1,1,0.010002801905295601,11.475884244372988,False,80.2523370362443,False,normal
59b07d62-8afc-4a6c-85d1-279782be0bfc,a88490e3-f8db-4fa1-bce5-17109a4ddead,f0048a30-38b3-49a5-bdad-8d3efd1bd343,Pham Ltd,and Sons,3531028964762614,RUPAY,09/2025,ONLINE,FAILED,118.17,USD,EUR,2025-07-22T08:26:21,2025-07-22T09:30:21,UUVr,Attack box space staff I article.,3,6a7d14af-d7cb-4913-bbf2-129d24cd367f,155.117.27.197,"39.3032,87.6442",0,NOT SETTLED,,1.18,116.99,2025-07-23T09:30:21,nhernandez,2025-08-11T09:53:31.072497,False,NORMAL,False,True,False,True,False,card_expiring_soon,False,64.0,1.0,1,1,0.009985613946009985,1.8435257410296413,True,67.59203267729193,True,normal
a116cac9-8e52-41f3-bbd2-b738beb04e12,2817aa97-685c-44e2-acc2-a92763efc8d9,76769446-645b-42ef-b3c4-e7da6695bcfc,Martin Inc,and Sons,6011305044202148,RUPAY,05/2030,ONLINE,FAILED,3449.2,EUR,USD,2025-08-02T07:19:05,2025-08-02T09:14:05,Fpul,Head analysis security add give catch success.,2,3aeb9813-db03-4bf9-8203-18a5ec3c5830,61.77.232.129,"-59.0957,148.8954",0,SETTLED,,34.49,3414.71,2025-08-04T09:14:05,andrewfuentes,2025-08-11T09:53:31.074078,False,NORMAL,False,True,False,False,False,long_duration,False,115.0,2.0,1,1,0.009999420155398354,29.966985230234577,False,89.62625671383057,False,normal
9245d1e4-7a4d-41ab-a1c7-5096a1966b0b,b4dee6e5-db10-48be-b672-7d21ae9f441a,d3ade182-4e2b-4475-89a2-68c26ffa7030,"Jones, Ramos and Shelton",PLC,213199479532692,MASTERCARD,02/2030,ONLINE,FAILED,3133.1,EUR,INR,2025-07-21T12:53:20,2025-07-21T13:31:20,ugmX,Several lawyer history whatever.,0,751c838b-e1ee-411d-add7-42818e21d426,209.4.58.63,"-5.9867,91.0929",0,NOT SETTLED,,31.33,3101.77,2025-07-23T13:31:20,clinealexander,2025-08-11T09:53:31.076666,False,NORMAL,False,False,False,False,False,none,False,38.0,2.0,1,1,0.009999680827295649,82.23359580052492,False,95.64049339780377,False,normal
538535d1-6a63-4d88-9aa0-79eb8babcfdb,f885d6b0-75ce-48c4-a4ba-a669729d9f0c,27352613-6b40-4351-b284-7eb2b709a9a6,Strong-Smith,Group,3591819330914500,RUPAY,06/2028,ONLINE,FAILED,395.51,INR,INR,2025-07-17T01:14:07,2025-07-17T02:56:07,WlzJ,First shake kid attention race.,1,9eff0252-bd6d-412b-85bc-6f924d11aa85,173.51.145.228,"85.1584,176.9398",0,NOT SETTLED,,3.96,391.55,2025-07-17T02:56:07,owenmargaret,2025-08-11T09:53:31.078341,False,NORMAL,False,True,True,False,False,odd_hour,False,102.0,0.0,0,1,0.010012389067280221,3.873751224289912,True,66.34047657224131,True,normal
2e2c235f-4bce-4468-9dd0-ebf18ba5aaae,4e7f27e5-ccca-4126-adf7-5fcecb2f11b1,f5bcedb7-e71c-46e7-9874-a15332a4e34f,Holland Ltd,LLC,30510628645998,MASTERCARD,03/2026,OFFLINE,FAILED,4005.11,USD,USD,2025-07-25T10:34:49,2025-07-25T11:28:49,Mmxq,Try free experience reason discussion task recent.,2,2d5cd724-85f4-4824-8070-32ae6e56f686,137.22.50.62,"48.6258,-124.9291",0,SETTLED,,40.05,3965.06,2025-07-26T11:28:49,lcharles,2025-08-11T09:53:31.080879,False,NORMAL,True,False,False,False,False,high_amount,False,54.0,1.0,0,1,0.00999972535086427,74.03160813308688,False,89.11824054641141,False,normal
8a64661b-894b-4d3b-9bb0-04eabd7ba2d4,96d62489-2f7b-49e7-8964-b94ffdf7b337,937f5a58-a599-4f8a-8f29-95db8104177b,Guzman-Barker,LLC,3584449275285523,MASTERCARD,08/2028,ONLINE,FAILED,4467.19,USD,INR,2025-07-31T02:37:18,2025-07-31T03:34:18,dGNk,Move break central meeting bar American.,0,14743ddf-456c-4948-8c21-f73ffeaa6965,215.7.179.67,"-76.2721,-144.2722",0,NOT SETTLED,,44.67,4422.52,2025-08-02T03:34:18,josephfisher,2025-08-11T09:53:31.083665,False,NORMAL,True,False,True,False,False,odd_hour,False,57.0,2.0,1,1,0.009999574676698328,78.23450087565674,False,87.45739454566471,False,normal
50f5ea7d-2cf6-4c70-9d1a-97ed0e1f01a2,4c13809f-c834-4fb8-aa75-df9796120610,57f791cc-9dd4-4f15-bd49-677aee4099a1,Murphy-Powell,and Sons,3505864415844466,MASTERCARD,02/2029,ONLINE,FAILED,604.21,USD,INR,2025-07-30T00:45:13,2025-07-30T01:32:13,ZixC,Prove mouth national store.,2,83e81cef-d2fb-4001-bacf-331e5d006a70,48.22.127.97,"-62.3193,-140.2562",0,NOT SETTLED,,6.04,598.17,2025-07-31T01:32:13,franklin33,2025-08-11T09:53:31.087262,False,NORMAL,False,False,True,False,False,odd_hour,False,47.0,1.0,1,1,0.009996524387216365,12.82823779193206,False,90.54666054904146,False,normal
a816b0eb-3765-446b-a467-cc2c7f58c618,bb223465-5ee1-43c7-9eb2-b48d4fcba80e,bdee5876-05c1-4672-971f-062e58068bfd,Williams and Sons,PLC,4605995074777089,RUPAY,05/2029,ONLINE,FAILED,2920.96,EUR,INR,2025-08-10T04:16:41,2025-08-10T05:44:41,gSLj,Effect television cold movie forget trip that.,3,7f0663d4-84f3-4d74-8e2e-41d84bc54f0e,160.167.3.20,"53.0172,-139.7944",0,SETTLED,,29.21,2891.75,2025-08-10T05:44:41,bthornton,2025-08-11T09:53:31.089122,False,NORMAL,False,True,True,False,False,odd_hour,False,88.0,0.0,1,1,0.01000013694127958,33.15505107832009,False,95.32504664164074,False,normal
547616cc-4dd6-4a59-95ea-5011cb4c9eab,545f9a97-1ecb-4334-b410-bf586758fa1b,f489d65a-850f-46c4-8964-dc6689f84884,Bowman-Anderson,LLC,589431419474,VISA,08/2028,OFFLINE,FAILED,985.87,INR,INR,2025-07-21T20:50:58,2025-07-21T21:06:58,mBVV,Market work similar participant.,1,1c95c398-c7c8-477d-a936-1fa8611c8828,151.29.131.99,"70.8877,84.9749",0,SETTLED,,9.86,976.01,2025-07-21T21:06:58,taylorschneider,2025-08-11T09:53:31.091061,False,NORMAL,False,False,False,False,False,none,False,16.0,0.0,0,1,0.010001318632274032,61.23416149068323,False,81.02051279670088,False,normal
9d15fa93-a056-4228-8705-097eede1e40b,284311f3-9416-41cf-bb55-6eb84e981b1f,ddda3555-f1d7-4385-b26f-408e6dbe9f99,"Bridges, Robertson and Reese",PLC,2534567161374383,VISA,01/2029,OFFLINE,FAILED,836.59,INR,USD,2025-08-03T15:29:40,2025-08-03T16:55:40,yqLJ,Agreement sing word fish night matter future.,2,7dcc3476-4d44-4783-95a2-2252434aa9e7,168.105.101.82,"-57.9857,168.5872",0,SETTLED,,8.37,828.22,2025-08-05T16:55:40,roweshannon,2025-08-11T09:53:31.093400,False,NORMAL,False,True,False,False,False,long_duration,False,86.0,2.0,1,1,0.010004900847488016,9.716492450638793,False,87.89982046977048,False,normal
8023c2be-cbdd-483c-9cad-38a895b17532,0f48c9fd-6730-4484-9f88-791b40ace177,6ed3cc04-8a67-4a4c-bb36-ce0cd4474ce8,Garcia-Brown,LLC,6507250083844155,AMEX,01/2030,ONLINE,FAILED,2894.42,USD,EUR,2025-08-07T17:10:48,2025-08-07T18:23:48,oMmT,Question give age soon admit personal miss.,3,07a604ad-8102-449f-bd18-c1ae35bee70a,167.198.236.192,"-59.8220,-63.4324",0,SETTLED,,28.94,2865.48,2025-08-09T18:23:48,jamesgrant,2025-08-11T09:53:31.095146,False,NORMAL,False,True,False,False,False,long_duration,False,73.0,2.0,1,1,0.009998548932083112,39.59534883720931,False,94.03610159161394,False,normal
8eb88a29-31e8-45f2-8685-e9c1c6a1b195,c217e9ef-9987-4cda-879d-b50662094b82,a1478854-bc28-4822-a0e1-df43d17c5a48,Martinez-Burke,Inc,2262799383893183,VISA,05/2028,ONLINE,FAILED,4084.2,INR,USD,2025-07-20T12:38:26,2025-07-20T13:33:26,hCnA,Official statement live nor society rock others deal.,2,4934f899-b338-4490-8b7c-091ee59aa379,216.86.135.241,"10.5325,167.8616",0,SETTLED,,40.84,4043.36,2025-07-21T13:33:26,jill21,2025-08-11T09:53:31.097864,False,NORMAL,True,False,False,False,False,high_amount,False,55.0,1.0,1,1,0.00999951030801626,74.12341197822141,False,95.64395898585545,False,normal
0230cea6-b0d1-4e40-9ab0-25492a3524a2,7db3f2d6-2408-4fc1-aaab-91f5896f1e22,ec3aa736-e04b-4a12-8870-fb32572d904b,Moore Ltd,LLC,180002686609189,RUPAY,12/2028,OFFLINE,FAILED,695.41,INR,INR,2025-08-08T03:21:15,2025-08-08T04:50:15,LuzM,Probably chance spring important pay card hold pick.,2,7192021b-d064-4c5c-afaa-fabca78a30f8,193.29.28.220,"36.4086,101.7576",0,SETTLED,,6.95,688.46,2025-08-08T04:50:15,charleschambers,2025-08-11T09:53:31.099678,False,NORMAL,False,True,True,False,False,long_duration,False,89.0,0.0,0,1,0.009994104197523763,7.804826038159372,True,77.7892610907344,True,normal
7433f526-2b7d-41e5-8e8c-f98ddfb012b5,9045ad52-a3b6-40f6-9aa7-587c0c3b9091,fa755436-2080-4d03-b873-32750fb50535,Rivas Ltd,Inc,4177716361151103,VISA,04/2027,OFFLINE,FAILED,974.45,USD,INR,2025-07-29T07:27:12,2025-07-29T07:46:12,FKfR,Picture early activity policy then ability let.,2,9771c566-32c2-4721-bac3-28ba961b3e99,209.10.181.221,"64.1532,-178.8296",0,SETTLED,,9.74,964.71,2025-07-30T07:46:12,oglover,2025-08-11T09:53:31.102307,False,NORMAL,False,False,False,False,False,none,False,19.0,1.0,1,1,0.00999538201036482,51.018324607329845,False,90.85151816656995,False,normal
c18bab8a-ad3d-4623-8bc1-bddd9f479327,8ff4de3e-5ad5-41e9-9939-4aeb7bf117d1,205dbd9b-029e-4961-b27e-4be11160d686,"White, Shannon and Avila",and Sons,30103889599474,AMEX,01/2030,ONLINE,FAILED,4743.04,USD,USD,2025-07-22T17:09:33,2025-07-22T18:49:33,QWgJ,Discussion lose edge medical green should natural.,2,50fedc46-9885-443d-a875-387af824fa06,222.114.219.180,"-83.6063,178.5612",0,NOT SETTLED,,47.43,4695.61,2025-07-24T18:49:33,brian16,2025-08-11T09:53:31.105199,False,NORMAL,True,True,False,False,False,long_duration,False,100.0,2.0,0,1,0.009999915665902038,47.38301698301699,True,78.61359313356623,True,normal
